Dependents,tenure,Contract,PaperlessBilling,MonthlyCharges,tenure_group,has_internet,num_addon_services,charge_category,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,Churn
0,2,0,0,44.95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,35,1,1,62.15,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,72,2,0,115.15,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,40,0,1,104.5,2,1,2,3,1,0,0,0,0,1,0,1,0,0,1
0,56,0,0,90.55,3,1,3,2,1,0,0,0,0,1,0,1,0,1,0
1,22,0,0,75.0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0
1,46,1,0,56.9,2,1,3,1,0,0,0,1,0,0,0,1,0,1,0
0,39,2,1,20.45,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,72,2,1,63.1,3,1,4,1,0,0,0,1,0,1,0,1,0,1,0
1,29,1,0,69.05,2,1,2,2,0,0,0,1,0,0,0,0,0,1,0
1,26,2,1,19.15,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,43,2,1,19.65,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,22,0,1,80.0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1,70,2,1,110.2,3,1,3,3,1,0,0,0,0,1,0,1,0,1,0
1,24,0,1,70.3,1,1,3,2,0,0,0,1,0,1,0,0,0,1,0
0,8,0,0,84.5,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,41,0,1,113.6,2,1,4,3,1,0,0,1,0,1,0,1,0,1,1
0,61,1,0,101.15,3,1,1,3,1,0,0,0,0,0,0,0,0,1,0
0,26,0,1,73.05,2,1,2,2,0,0,0,0,0,1,0,0,0,1,0
0,9,0,1,76.85,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,33,0,1,100.6,2,1,1,3,1,0,0,0,0,1,0,0,0,0,0
0,19,0,1,73.2,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1
1,46,0,1,100.7,2,1,3,3,1,0,0,1,0,1,0,1,0,0,1
0,19,0,0,66.4,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0
0,11,1,1,61.25,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,72,2,1,91.95,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,8,0,1,66.7,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0
1,60,1,0,23.95,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,41,1,0,68.5,2,1,2,2,0,0,0,0,0,1,0,1,0,0,0
0,1,0,1,59.85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1,43.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10,0,1,19.95,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,6,2,0,25.4,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,2,0,1,80.65,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,72,2,0,99.9,3,1,3,3,1,0,0,1,0,1,0,0,0,1,0
0,2,0,0,53.45,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0
1,27,2,0,24.5,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,9,0,1,95.9,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0
1,65,2,1,84.2,3,1,3,2,0,0,0,0,0,1,0,1,0,1,0
0,1,0,1,18.85,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
1,62,2,0,20.05,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,1,0,0,51.25,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1,72,2,1,103.4,3,1,2,3,1,0,0,0,0,1,0,1,0,0,1
0,2,0,1,75.9,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,40,0,1,39.3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1
0,54,0,1,99.05,3,1,1,3,1,0,0,0,0,0,0,1,0,0,0
0,17,1,1,20.1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,50,1,1,35.4,3,1,2,1,0,0,0,1,0,0,0,0,0,1,0
0,72,2,1,97.0,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,52,1,0,74.0,3,1,3,2,0,0,0,1,0,0,0,1,0,1,0
1,72,2,1,108.65,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,10,0,0,19.75,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,69,2,0,104.0,3,1,2,3,1,0,0,0,0,0,0,1,0,1,0
1,35,2,0,19.7,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,6,0,1,78.95,0,1,2,2,1,0,0,1,0,1,0,0,0,0,0
0,71,2,1,115.15,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,5,0,1,96.1,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1
1,15,0,0,46.3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,18,1,0,20.1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,64,2,0,102.1,3,1,2,3,1,0,0,0,0,0,0,1,0,1,0
1,26,0,0,81.95,2,1,2,2,1,0,0,1,0,1,0,0,0,0,0
0,68,1,0,55.9,3,1,2,1,0,0,0,1,0,0,0,0,0,1,0
0,50,1,1,19.85,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,39,0,1,73.15,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,16,0,1,73.85,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,4,0,0,20.95,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,48,1,0,24.55,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,69,2,1,108.4,3,1,3,3,1,0,0,0,0,1,0,1,0,1,1
0,2,0,1,84.05,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,13,0,1,31.05,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,10,0,1,85.6,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,24,2,0,24.2,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,12,0,1,43.65,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1
1,61,2,1,68.05,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,1,0,0,19.8,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,7,0,1,89.75,0,1,2,2,1,0,0,0,0,1,0,0,0,1,1
0,48,0,1,107.4,2,1,2,3,1,0,0,0,0,1,0,1,0,0,1
1,40,0,1,94.55,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,20.4,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,72,2,1,84.7,3,1,2,2,1,0,0,1,0,0,0,0,0,1,0
1,52,1,1,20.4,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,13,0,0,70.45,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,53.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,30,0,1,90.5,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,13,0,1,20.3,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,1,0,1,81.1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,71,2,1,116.25,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,38,1,1,89.1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,29,1,0,90.1,2,1,2,2,1,0,0,1,0,0,0,1,0,0,0
0,60,0,1,105.9,3,1,2,3,1,0,0,0,0,1,0,1,0,0,1
0,2,0,1,59.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,72,2,1,93.05,3,1,4,2,1,0,0,1,0,1,0,1,0,1,0
1,11,0,0,51.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,19.65,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,70,2,0,75.35,3,1,2,2,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,70.85,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,72,2,0,25.4,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,53,1,0,64.15,3,1,3,1,0,0,0,1,0,1,0,0,0,1,0
1,32,0,0,61.4,2,1,3,1,0,0,0,1,0,1,0,0,0,1,0
0,53,0,0,85.45,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,37,1,0,72.1,2,1,2,2,0,0,0,0,0,1,0,0,0,1,0
0,49,2,1,94.8,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0
0,8,0,1,85.2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,10,0,1,65.5,0,1,2,2,0,0,0,0,0,1,0,0,0,1,0
1,72,2,0,55.65,3,1,4,1,0,0,0,1,0,1,0,1,0,1,0
0,2,0,0,51.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,45,2,0,73.55,2,1,2,2,0,0,0,1,0,0,0,0,0,1,0
0,14,0,0,50.2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1,72,2,1,95.1,3,1,2,3,1,0,0,1,0,1,0,0,0,0,0
0,68,1,0,76.75,3,1,3,2,0,0,0,1,0,1,0,1,0,0,0
0,19,0,1,25.15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,1,98.55,1,1,1,3,1,0,0,0,0,0,0,0,0,1,0
0,2,0,1,42.6,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1
0,68,0,1,89.6,3,1,1,2,1,0,0,0,0,1,0,0,0,0,1
1,61,0,0,59.8,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0
0,1,0,1,75.5,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0
0,66,1,0,104.6,3,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,22,1,1,76.0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1,52,1,0,19.65,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,29,0,1,98.5,2,1,1,3,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,70.05,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,60,2,0,101.15,3,1,1,3,1,0,0,0,0,0,0,1,0,0,0
0,5,0,1,75.9,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,24,0,1,51.15,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,67,2,0,50.55,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,31,2,0,20.45,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,22,0,1,88.75,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0
0,6,0,0,19.5,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,12,0,0,20.1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,4,0,0,50.7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
0,5,0,1,74.35,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,4,0,1,87.1,0,1,2,2,1,0,0,0,0,0,0,1,0,1,1
0,9,1,1,19.9,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,41,0,1,89.2,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0
1,10,1,1,65.9,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0
1,55,1,0,100.9,3,1,1,3,1,0,0,1,0,0,0,0,0,0,0
0,3,0,0,25.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7,0,0,19.3,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,4,0,0,20.4,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,14,0,1,55.0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0
0,1,0,1,50.15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,11,0,1,79.15,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,64,1,0,102.1,3,1,2,3,1,0,0,0,0,0,0,1,0,1,0
0,9,0,1,24.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,1,1,104.65,2,1,2,3,1,0,0,0,0,1,0,0,0,1,0
0,16,0,1,89.05,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1
0,28,1,0,54.35,2,1,2,1,0,0,0,1,0,0,0,0,0,1,0
0,9,0,1,79.9,0,1,2,2,1,0,0,0,0,1,0,1,0,0,1
1,71,1,1,66.2,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,46.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,69,2,1,54.95,3,1,2,1,0,0,0,0,0,1,0,1,0,0,0
1,72,2,1,108.3,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
1,50,1,1,103.4,3,1,3,3,1,0,0,0,0,1,0,1,0,1,0
0,45,1,0,24.7,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,72,2,0,64.45,3,1,4,1,0,0,0,1,0,1,0,1,0,1,0
0,9,0,1,99.3,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0
1,36,1,0,53.65,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0
1,63,2,1,89.4,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,58,2,0,70.1,3,1,3,2,0,0,0,0,0,1,0,1,0,1,0
1,61,2,0,19.75,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,1,0,0,50.45,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
1,58,2,0,19.55,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,2,0,1,44.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,34,1,0,64.2,2,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1,45,1,1,25.9,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,44,0,0,68.85,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,39,0,0,90.7,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0
0,20,0,1,89.1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0
1,29,0,1,45.0,2,1,4,1,0,0,0,1,0,1,0,1,0,1,0
0,2,0,0,20.75,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,71,2,1,118.65,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,28,0,0,20.5,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,2,0,0,19.95,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,30,0,1,104.1,2,1,2,3,1,0,0,0,0,1,0,1,0,0,0
1,13,0,0,66.4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,70.3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,63,0,1,103.4,3,1,2,3,1,0,0,0,0,1,0,1,0,0,1
0,63,2,1,71.9,3,1,3,2,0,0,0,1,0,0,0,1,0,1,0
0,56,2,1,25.95,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,56,1,1,106.8,3,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,57,2,1,59.75,3,1,3,1,0,0,0,1,0,1,0,0,0,1,0
0,21,0,1,43.55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0
0,10,0,1,56.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,23,1,1,19.65,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,2,0,1,86.0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,1,88.8,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,27,1,0,20.3,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,33,1,1,93.55,2,1,3,2,1,0,0,1,0,1,0,0,0,1,0
0,1,0,1,69.65,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,13,0,1,80.85,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,66,2,0,109.25,3,1,3,3,1,0,0,1,0,1,0,1,0,0,0
1,4,1,1,20.4,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,66,1,1,102.85,3,1,2,3,1,0,0,0,0,0,0,1,0,1,0
1,54,2,0,69.95,3,1,3,2,0,0,0,1,0,0,0,1,0,1,0
0,1,0,0,19.9,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,29,0,1,99.05,2,1,1,3,1,0,0,0,0,0,0,1,0,0,1
0,10,0,1,86.65,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,62,2,1,104.05,3,1,2,3,1,0,0,0,0,0,0,1,0,1,0
0,61,1,1,20.55,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,24,0,0,29.1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,58,0,1,98.7,3,1,1,3,1,0,0,0,0,0,0,1,0,0,1
0,3,0,1,50.15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,7,0,1,98.05,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1
1,72,2,0,106.1,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,59,0,1,106.75,3,1,4,3,1,0,0,1,0,1,0,1,0,1,1
0,61,0,1,105.55,3,1,2,3,1,0,0,0,0,1,0,1,0,0,1
1,69,1,1,20.55,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,11,0,1,100.75,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1
1,1,0,1,79.35,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,72,2,0,64.45,3,1,3,1,0,0,0,1,0,1,0,1,0,0,0
0,42,1,1,99.0,2,1,3,3,1,0,0,1,0,1,0,1,0,0,0
0,14,1,0,19.35,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,28,1,1,60.0,2,1,3,1,0,0,0,0,0,1,0,1,0,1,0
0,3,0,1,99.0,0,1,2,3,1,0,0,1,0,0,0,1,0,0,1
1,24,1,1,20.8,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,12,0,1,86.55,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,49,0,1,84.5,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,46,2,0,40.4,2,1,3,1,0,0,0,1,0,0,0,1,0,1,0
0,69,2,1,24.95,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,4,0,1,82.85,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0
0,64,1,1,24.4,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,72,2,1,109.9,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
0,55,1,1,84.25,3,1,2,2,1,0,0,1,0,0,0,1,0,0,0
0,71,1,1,104.1,3,1,2,3,1,0,0,1,0,0,0,1,0,0,0
0,1,0,1,55.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,0,1,80.35,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,41,0,1,106.5,2,1,4,3,1,0,0,1,0,1,0,1,0,1,0
1,55,1,0,59.45,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1,6,0,1,48.95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,23,0,0,83.8,1,1,3,2,1,0,0,0,0,1,0,1,0,1,1
0,32,1,0,19.3,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,28,0,1,80.6,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,30,0,1,64.5,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1,61,1,0,84.9,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
1,47,2,1,21.3,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,26,1,0,19.2,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,7,0,0,75.45,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,66,1,1,116.25,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
1,52,2,1,85.15,3,1,3,2,0,0,0,1,0,1,0,0,0,1,0
0,16,0,1,71.8,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,4,0,0,20.35,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
1,6,0,1,49.15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,71,2,1,108.55,3,1,3,3,1,0,0,1,0,0,0,1,0,1,0
0,69,1,1,95.65,3,1,1,3,1,0,0,0,0,1,0,0,0,0,0
0,58,1,1,61.05,3,1,2,1,0,0,0,1,0,0,0,0,0,1,0
1,68,1,1,75.8,3,1,3,2,0,0,0,0,0,1,0,1,0,1,1
0,1,0,0,19.45,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,1,0,1,20.5,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,60,2,1,99.65,3,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,42,0,1,79.35,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0
1,72,2,0,89.7,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,6,0,1,98.25,0,1,1,3,1,0,0,0,0,1,0,0,0,0,1
0,72,2,1,109.75,3,1,3,3,1,0,0,1,0,0,0,1,0,1,0
0,72,2,1,109.95,3,1,3,3,1,0,0,1,0,1,0,0,0,1,0
1,55,1,0,19.15,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,6,0,0,89.3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,65,2,1,90.45,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,30,0,1,55.3,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0
0,14,2,0,39.7,1,1,3,1,0,0,0,1,0,0,0,1,0,1,0
0,8,0,0,20.15,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
1,67,1,1,94.35,3,1,2,2,1,0,0,1,0,0,0,0,0,1,1
0,7,0,0,64.3,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0
0,60,2,1,110.0,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
1,1,0,1,70.45,0,1,3,2,0,0,0,1,0,1,0,0,0,1,0
0,16,0,1,95.6,1,1,2,3,1,0,0,0,0,1,0,1,0,0,1
0,4,0,0,75.35,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,72,2,1,110.65,3,1,3,3,1,0,0,1,0,1,0,1,0,0,0
1,42,0,1,77.95,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,40,1,0,63.9,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,80.0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,68,2,0,25.5,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,10,0,1,81.0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1
0,7,0,0,61.4,0,1,3,1,0,0,0,1,0,1,0,1,0,0,0
1,62,1,1,106.05,3,1,2,3,1,0,0,0,0,1,0,0,0,1,0
0,2,0,0,29.85,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,71,2,1,114.0,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0
1,17,1,1,55.85,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
0,62,2,1,25.8,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,63,1,1,40.6,3,1,3,1,0,0,0,1,0,1,0,0,0,1,0
0,9,0,0,19.7,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,24,1,1,56.25,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0
0,51,0,1,97.8,3,1,1,3,1,0,0,0,0,0,0,1,0,0,1
1,10,1,1,19.95,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,56,1,0,94.8,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0
1,57,2,1,20.1,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,65,0,1,108.8,3,1,2,3,1,0,0,0,0,1,0,1,0,0,0
0,4,0,0,90.65,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,1,0,1,85.45,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
0,72,2,0,20.7,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,7,0,1,79.3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
1,12,2,0,21.05,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,71,2,0,87.25,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,12,1,1,85.15,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,44,2,0,20.4,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,40,1,1,85.05,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0
0,8,0,1,81.25,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
1,10,0,1,24.4,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,62,2,0,20.3,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,28,0,0,25.7,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,56,1,0,88.9,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,48,0,1,45.3,2,1,2,1,0,0,0,1,0,0,0,1,0,0,1
1,23,1,0,20.05,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,46,2,1,19.25,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,11,1,1,36.05,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0
0,15,0,0,89.85,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1
0,10,0,0,75.3,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
0,6,0,1,69.1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1,48,1,0,69.7,2,1,3,2,0,0,0,1,0,0,0,1,0,1,0
0,4,0,1,83.25,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1,16,0,1,81.0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
0,69,2,1,85.35,3,1,3,2,0,0,0,1,0,0,0,1,0,1,0
0,30,0,1,50.4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1
1,5,0,1,80.85,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,53,1,1,96.75,3,1,3,3,1,0,0,1,0,1,0,0,0,1,0
0,8,0,1,100.15,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0
1,40,0,1,20.4,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,71,1,0,100.55,3,1,1,3,1,0,0,0,0,1,0,0,0,0,0
0,64,1,0,89.45,3,1,3,2,1,0,0,1,0,1,0,1,0,0,0
1,72,2,0,90.95,3,1,4,2,0,0,0,1,0,1,0,1,0,1,0
0,39,2,0,20.7,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,13,0,1,19.3,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,33,0,0,88.6,2,1,3,2,1,0,0,0,0,1,0,1,0,1,0
0,68,1,1,76.9,3,1,3,2,0,0,0,1,0,1,0,1,0,0,0
1,68,2,1,84.4,3,1,2,2,1,0,0,0,0,1,0,1,0,0,0
0,12,0,1,61.65,0,1,3,1,0,0,0,1,0,0,0,1,0,1,1
1,1,0,1,25.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,16,0,1,94.45,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1
0,1,0,1,79.55,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1
